ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 1 core
population-size: 100
with num. parameters: 338
Iteration 1/2000 -> Best Reward: -9.562, Current Reward: -9.562, Avg(Std)-Reward -16.364(3.739), Duration: 23.45 secs.
Aborted via Keyboard Interrupt.
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 8 cores
population-size: 100
with num. parameters: 338
Iteration 132/2000 -> Best Reward: +20.625, Current Reward: +20.625, Avg(Std)-Reward -10.713(9.980), Duration: 3.67 secs.
Iteration 133/2000 -> Best Reward: +20.625, Current Reward: +16.000, Avg(Std)-Reward -12.099(8.388), Duration: 3.73 secs.
Iteration 134/2000 -> Best Reward: +20.625, Current Reward: +17.062, Avg(Std)-Reward -11.906(8.510), Duration: 3.79 secs.
Iteration 135/2000 -> Best Reward: +20.625, Current Reward: +18.188, Avg(Std)-Reward -10.476(10.264), Duration: 3.51 secs.
Iteration 136/2000 -> Best Reward: +20.625, Current Reward: +18.375, Avg(Std)-Reward -13.217(8.903), Duration: 3.54 secs.
Iteration 137/2000 -> Best Reward: +20.625, Current Reward: +17.625, Avg(Std)-Reward -12.449(8.158), Duration: 4.26 secs.
Iteration 138/2000 -> Best Reward: +20.625, Current Reward: +14.625, Avg(Std)-Reward -11.849(8.873), Duration: 3.56 secs.
Iteration 139/2000 -> Best Reward: +20.625, Current Reward: +16.062, Avg(Std)-Reward -9.527(10.315), Duration: 3.51 secs.
Iteration 140/2000 -> Best Reward: +20.625, Current Reward: +16.750, Avg(Std)-Reward -10.378(11.716), Duration: 3.55 secs.
Iteration 141/2000 -> Best Reward: +20.625, Current Reward: +17.562, Avg(Std)-Reward -11.125(10.033), Duration: 4.59 secs.
Iteration 142/2000 -> Best Reward: +21.812, Current Reward: +21.812, Avg(Std)-Reward -11.024(10.342), Duration: 3.58 secs.
Iteration 143/2000 -> Best Reward: +21.812, Current Reward: +17.750, Avg(Std)-Reward -9.006(11.146), Duration: 3.44 secs.
