Logging to: `data/czech_8x8/sm_ff-embd_flat-pm_ff/agent.log`
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 32 cores
population-size: 96
with num. parameters: 582
Iteration 1/10000 -> Best Reward: -13.875, Current Reward: -13.875, Avg(Std)-Reward -28.168(3.771), Duration: 1.96 secs.
Iteration 176/10000 -> Best Reward: +59.625, Current Reward: +57.125, Avg(Std)-Reward +43.961(9.311), Duration: 1.30 secs.
Iteration 177/10000 -> Best Reward: +59.625, Current Reward: +56.250, Avg(Std)-Reward +46.047(6.819), Duration: 2.67 secs.
Iteration 178/10000 -> Best Reward: +59.625, Current Reward: +57.500, Avg(Std)-Reward +45.934(6.806), Duration: 2.48 secs.
Iteration 179/10000 -> Best Reward: +59.625, Current Reward: +56.750, Avg(Std)-Reward +46.513(6.080), Duration: 4.22 secs.
Iteration 180/10000 -> Best Reward: +59.625, Current Reward: +56.125, Avg(Std)-Reward +45.061(8.228), Duration: 2.25 secs.
Iteration 181/10000 -> Best Reward: +59.625, Current Reward: +57.312, Avg(Std)-Reward +44.819(8.054), Duration: 2.34 secs.
Iteration 182/10000 -> Best Reward: +59.625, Current Reward: +56.125, Avg(Std)-Reward +45.322(6.859), Duration: 1.77 secs.
Iteration 183/10000 -> Best Reward: +59.625, Current Reward: +56.875, Avg(Std)-Reward +46.431(5.197), Duration: 3.70 secs.
Iteration 184/10000 -> Best Reward: +59.625, Current Reward: +58.188, Avg(Std)-Reward +46.337(6.763), Duration: 2.04 secs.
Iteration 185/10000 -> Best Reward: +59.625, Current Reward: +57.500, Avg(Std)-Reward +46.857(7.392), Duration: 2.45 secs.
Iteration 186/10000 -> Best Reward: +59.625, Current Reward: +56.250, Avg(Std)-Reward +47.226(7.063), Duration: 1.54 secs.
Iteration 187/10000 -> Best Reward: +59.625, Current Reward: +56.375, Avg(Std)-Reward +45.547(7.102), Duration: 3.09 secs.
Iteration 188/10000 -> Best Reward: +59.625, Current Reward: +57.125, Avg(Std)-Reward +46.839(6.427), Duration: 2.62 secs.
Iteration 189/10000 -> Best Reward: +59.625, Current Reward: +57.750, Avg(Std)-Reward +44.855(7.802), Duration: 2.73 secs.
Iteration 190/10000 -> Best Reward: +59.625, Current Reward: +57.375, Avg(Std)-Reward +44.253(7.706), Duration: 1.00 secs.
Iteration 191/10000 -> Best Reward: +59.625, Current Reward: +55.875, Avg(Std)-Reward +45.706(7.013), Duration: 2.40 secs.
Iteration 192/10000 -> Best Reward: +59.625, Current Reward: +56.625, Avg(Std)-Reward +45.398(7.049), Duration: 1.90 secs.
