Logging to: `data/czech_8x8/sm_ff-embd_flat-pm_rgrn/agent.log`
ES: initializing
loading es-util solver `CMAES`
solver options: {'sigma_init': 0.0625, 'CMA_elitist': False, 'AdaptSigma': False, 'reg': 'l2', 'weight_decay': 0.0001}
ES: starting CMAES optimizer on 32 cores
population-size: 96
with num. parameters: 1320
Iteration 180/10000 -> Best Reward: +17.625, Current Reward: +15.625, Avg(Std)-Reward +8.717(5.226), Duration: 3.65 secs.
Iteration 181/10000 -> Best Reward: +17.625, Current Reward: +15.250, Avg(Std)-Reward +9.788(4.005), Duration: 5.24 secs.
Iteration 182/10000 -> Best Reward: +17.625, Current Reward: +16.375, Avg(Std)-Reward +9.478(4.851), Duration: 2.99 secs.
Iteration 183/10000 -> Best Reward: +17.625, Current Reward: +15.375, Avg(Std)-Reward +9.594(4.131), Duration: 2.64 secs.
Iteration 184/10000 -> Best Reward: +17.625, Current Reward: +15.125, Avg(Std)-Reward +9.137(3.685), Duration: 14.17 secs.
Iteration 185/10000 -> Best Reward: +17.625, Current Reward: +15.750, Avg(Std)-Reward +9.952(3.855), Duration: 2.12 secs.
Iteration 186/10000 -> Best Reward: +17.625, Current Reward: +15.250, Avg(Std)-Reward +9.384(4.091), Duration: 2.72 secs.
Iteration 187/10000 -> Best Reward: +17.625, Current Reward: +15.375, Avg(Std)-Reward +9.673(4.125), Duration: 5.58 secs.
Iteration 188/10000 -> Best Reward: +17.625, Current Reward: +16.500, Avg(Std)-Reward +10.204(5.072), Duration: 3.04 secs.
Iteration 189/10000 -> Best Reward: +17.625, Current Reward: +15.000, Avg(Std)-Reward +8.749(4.994), Duration: 2.80 secs.
Iteration 190/10000 -> Best Reward: +17.625, Current Reward: +15.375, Avg(Std)-Reward +9.182(4.979), Duration: 7.08 secs.
Iteration 191/10000 -> Best Reward: +17.625, Current Reward: +16.250, Avg(Std)-Reward +9.404(4.392), Duration: 2.49 secs.
Iteration 192/10000 -> Best Reward: +17.625, Current Reward: +15.750, Avg(Std)-Reward +10.440(4.734), Duration: 3.11 secs.
Iteration 193/10000 -> Best Reward: +17.625, Current Reward: +15.875, Avg(Std)-Reward +10.441(4.341), Duration: 10.91 secs.
Iteration 194/10000 -> Best Reward: +17.625, Current Reward: +16.375, Avg(Std)-Reward +10.096(4.232), Duration: 2.56 secs.
Iteration 195/10000 -> Best Reward: +17.625, Current Reward: +15.125, Avg(Std)-Reward +10.236(4.096), Duration: 2.16 secs.
Iteration 196/10000 -> Best Reward: +17.625, Current Reward: +16.625, Avg(Std)-Reward +9.796(4.635), Duration: 10.91 secs.
